Longitude,Latitude,Field,Dataset,Product,Obj. Id,Swth Wdth(m),Distance(m),Duration(s),Track(deg),Elevation(m),Area Count,Time,Y Offset(m),Pass Num,Speed(km/h),Hex Shaft Er(%),Good Ride(%),DF Gauge W(N),DF Margin(N),Good Contact(%),Tgt Rate(ksds/ha),Soil OM(%),Soil Mois(%),Furr Qual(%),Clean Furr(%),Soil Temp(°C),Singulation(%),Skips(%),Doubles(%),Proper Spacing(%),Spac Vartn(%),Yield Loss(L/ha),Rt Apd Ct(ksds/ha),SeedFlow(ksds/s),Active Rows((1)),Seed Space(cm),Prod(ha/h),Date,Sing Qual,Rate Qual
142.1347309,-36.74369845,V51,field_map_2022_04_01_000,Timok,86,24.38,1.917,1,219,126.8,On,1/04/2022,0,2,6.92,0,100,0,0,100,5823.8,1.9,32.35,82.33,87.67,22.68,81.3,18.7,0.1,100,2.8,0,588.79,0.059,64,4.458,16.83,1/04/2022,Skip,Under Target
142.13473,-36.74372124,V51,field_map_2022_04_01_000,Timok,87,24.38,1.919,1,227,126.8,On,1/04/2022,0,2,6.901,0,100,0,0,100,5912,1.91,32.7,89,86.63,22.63,81.4,18.6,0.1,100,2.8,0,591.34,0.059,64,4.439,16.85,1/04/2022,Skip,Under Target
142.1347238,-36.74374232,V51,field_map_2022_04_01_000,Timok,88,24.38,1.924,1,234,126.8,On,1/04/2022,0,2,6.92,0,100,0,0,100,6084.3,1.94,31.88,89.08,84.47,22.58,81.3,18.7,0.1,100,2.8,0,592.56,0.059,64,4.429,16.89,1/04/2022,Skip,Under Target
142.1347105,-36.74375713,V51,field_map_2022_04_01_000,Timok,89,24.38,1.911,1,237,126.8,On,1/04/2022,0,2,6.938,0,100,0,0,100,6130.5,1.98,33.6,94.88,87.83,22.61,81.2,18.8,0.1,100,2.8,0,593.44,0.059,64,4.423,16.77,1/04/2022,Skip,Under Target
142.1346922,-36.74376643,V51,field_map_2022_04_01_000,Timok,90,24.38,1.93,1,237,126.8,On,1/04/2022,0,2,6.935,0,100,0,0,100,6154.9,1.97,34.33,93.1,88.28,22.47,81.9,18.1,0.1,100,2.8,0,603.33,0.06,64,4.35,16.94,1/04/2022,Skip,Under Target
142.1346788,-36.74378225,V51,field_map_2022_04_01_000,Timok,91,24.38,1.928,1,241,126.8,On,1/04/2022,0,2,6.939,0,100,0,0,100,6187,2.025,34.85,88.72,86.15,22.56,82.9,17.1,0.1,100,2.9,0,621.31,0.062,64,4.224,16.92,1/04/2022,Skip,Under Target
142.1346567,-36.74378621,V51,field_map_2022_04_01_000,Timok,92,24.38,1.921,1,238,126.9,On,1/04/2022,0,2,6.93,0,100,0,0,100,6125.3,1.955,35.48,93.45,87.4,22.42,83.8,16.2,0.1,100,2.7,0,633.97,0.063,64,4.14,16.86,1/04/2022,Skip,Under Target
142.1346362,-36.74379257,V51,field_map_2022_04_01_000,Timok,93,24.38,1.915,1,236,126.9,On,1/04/2022,0,2,6.935,0,100,0,0,100,6101.2,1.94,36.88,95.3,89.65,22.38,82.8,17.2,0.1,100,3,0,622.25,0.062,64,4.218,16.81,1/04/2022,Skip,Under Target
142.1346146,-36.74379792,V51,field_map_2022_04_01_000,Timok,94,24.38,1.918,1,233,126.9,On,1/04/2022,0,2,6.915,0,100,0,0,100,6032.2,1.97,36.35,91.95,89.13,22.46,83.6,16.4,0.1,100,2.7,0,628.25,0.063,64,4.178,16.84,1/04/2022,Skip,Under Target
142.1345986,-36.74380962,V51,field_map_2022_04_01_000,Timok,95,24.38,1.914,1,234,126.9,On,1/04/2022,0,2,6.925,0,100,0,0,100,5892.9,1.97,37.1,92.1,87.65,22.51,82.8,17.2,0.1,100,2.7,0,621.59,0.062,64,4.223,16.8,1/04/2022,Skip,Under Target
142.1345834,-36.74382237,V51,field_map_2022_04_01_000,Timok,96,24.38,1.922,1,236,126.9,On,1/04/2022,0,2,6.919,0,100,0,0,100,5751.9,2.03,36.92,89.05,87.78,22.58,83.4,16.6,0.1,100,2.7,0,623.33,0.062,64,4.211,16.87,1/04/2022,Skip,Under Target
142.1345691,-36.7438364,V51,field_map_2022_04_01_000,Timok,97,24.38,1.918,1,239,126.9,On,1/04/2022,0,2,6.923,0,100,0,0,100,5727,2.025,35.65,84.13,87.38,23.22,81.6,18.4,0.1,100,3,0,612.69,0.061,64,4.284,16.83,1/04/2022,Skip,Under Target
142.1345525,-36.74384805,V51,field_map_2022_04_01_000,Timok,98,24.38,1.927,1,241,126.9,On,1/04/2022,0,2,6.927,0,100,0,0,100,5800.1,1.95,33.55,72.22,87.22,23.19,80.8,19.2,0.1,100,2.6,0,609.56,0.061,64,4.306,16.91,1/04/2022,Skip,Under Target
142.1345377,-36.74386266,V51,field_map_2022_04_01_000,Timok,99,24.38,1.915,1,245,126.9,On,1/04/2022,0,2,6.925,0,100,0,0,100,5874.2,1.835,32.17,74.22,85.2,23.36,81.6,18.4,0.1,100,2.7,0,618,0.062,64,4.247,16.81,1/04/2022,Skip,Under Target
142.1345201,-36.74387331,V51,field_map_2022_04_01_000,Timok,100,24.38,1.91,1,247,126.8,On,1/04/2022,0,2,6.933,0,100,0,0,100,5878.8,1.845,30.52,74.55,87.92,23.42,81.5,18.5,0.1,100,2.7,0,618.07,0.062,64,4.247,16.77,1/04/2022,Skip,Under Target
142.1344994,-36.74387858,V51,field_map_2022_04_01_000,Timok,101,24.38,1.928,1,246,126.8,On,1/04/2022,0,2,6.92,0,100,0,0,100,5854.6,1.795,30.25,83.9,85.35,23.35,81.7,18.3,0.1,100,2.7,0,615.12,0.062,64,4.267,16.92,1/04/2022,Skip,Under Target
142.1344783,-36.74388286,V51,field_map_2022_04_01_000,Timok,102,24.38,1.908,1,244,126.8,On,1/04/2022,0,2,6.93,0,100,0,0,100,5998.8,1.73,32.4,90.92,86.47,23.4,81.6,18.4,0.1,100,2.7,0,611.02,0.061,64,4.296,16.75,1/04/2022,Skip,Under Target
142.1344518,-36.74387983,V51,field_map_2022_04_01_000,Timok,103,24.38,1.894,1,237,126.8,On,1/04/2022,0,2,6.894,0,100,0,0,100,6202,1.665,33.42,92.72,87.25,23.44,81.4,18.6,0.1,100,2.7,0,609.99,0.061,64,4.303,16.62,1/04/2022,Skip,Under Target
142.1344238,-36.74387827,V51,field_map_2022_04_01_000,Timok,104,24.38,1.899,1,229,126.8,On,1/04/2022,0,2,6.87,0,100,0,0,100,6333,1.62,34.73,89.17,87.38,23.49,79.7,20.3,0.1,100,2.9,0,599.58,0.06,64,4.378,16.67,1/04/2022,Skip,Under Target
142.1343938,-36.74387879,V51,field_map_2022_04_01_000,Timok,105,24.38,1.932,1,220,126.8,On,1/04/2022,0,2,6.865,0,100,0,0,100,6362.1,1.655,34.85,89.97,85.33,23.67,79.3,20.7,0.1,100,2.9,0,591.67,0.059,64,4.436,16.96,1/04/2022,Skip,Under Target
142.1343664,-36.74388379,V51,field_map_2022_04_01_000,Timok,106,24.38,1.897,1,212,126.8,On,1/04/2022,0,2,6.88,0,100,0,0,100,6307.3,1.695,33.38,83.63,85.67,23.93,80.6,19.4,0.1,100,2.9,0,600.08,0.06,64,4.374,16.65,1/04/2022,Skip,Under Target
142.1343413,-36.74389255,V51,field_map_2022_04_01_000,Timok,107,24.38,1.926,1,205,126.8,On,1/04/2022,0,2,6.915,0,100,0,0,100,6285,1.765,31.73,74.8,88,24.08,82.1,17.9,0.1,100,3,0,608.19,0.061,64,4.316,16.91,1/04/2022,Skip,Under Target
142.1343266,-36.74390633,V51,field_map_2022_04_01_000,Timok,108,24.38,1.93,1,202,126.8,On,1/04/2022,0,2,6.923,0,100,0,0,100,6249.7,1.815,29.07,58.07,89.9,24.25,82.9,17.1,0.1,100,2.7,0,618.99,0.062,64,4.24,16.95,1/04/2022,Skip,Under Target
142.1343104,-36.74391995,V51,field_map_2022_04_01_000,Timok,109,24.38,1.917,1,198,126.8,On,1/04/2022,0,2,6.949,0,100,0,0,100,6134.4,1.78,28.35,45.02,92,24.35,83.6,16.4,0.1,100,2.7,0,625.53,0.063,64,4.196,16.83,1/04/2022,Skip,Under Target
142.1343015,-36.74393601,V51,field_map_2022_04_01_000,Timok,110,24.38,1.941,1,197,126.7,On,1/04/2022,0,2,6.96,0,100,0,0,100,5901.5,1.8,27.63,22.6,95.72,24.54,82.8,17.2,0.1,100,2.7,0,619.95,0.062,64,4.234,17.04,1/04/2022,Skip,Under Target
142.1342974,-36.74395325,V51,field_map_2022_04_01_000,Timok,111,24.38,1.936,1,198,126.7,On,1/04/2022,0,2,6.965,0,100,0,0,100,5809.3,1.825,27.3,27.63,94.38,24.78,83.2,16.8,0.1,100,2.7,0,627.27,0.063,64,4.184,16.99,1/04/2022,Skip,Under Target
142.1342907,-36.74396965,V51,field_map_2022_04_01_000,Timok,112,24.38,1.918,1,198,126.7,On,1/04/2022,0,2,6.954,0,100,0,0,100,5763.6,1.805,25.43,26.77,95.6,24.53,82.9,17.1,0.1,100,2.7,0,627.1,0.063,64,4.185,16.83,1/04/2022,Skip,Under Target
142.1342877,-36.74398722,V51,field_map_2022_04_01_000,Timok,113,24.38,1.933,1,200,126.7,On,1/04/2022,0,2,6.948,0,100,0,0,100,5809.9,1.77,23.88,21.52,94.85,24.36,79.6,20.4,0.1,100,2.9,0,611.6,0.061,64,4.291,16.97,1/04/2022,Skip,Under Target
142.1342882,-36.74400588,V51,field_map_2022_04_01_000,Timok,114,24.38,1.911,1,204,126.7,On,1/04/2022,0,2,6.939,0,100,0,0,100,6071.2,1.775,24.45,25.62,94.45,24.39,78.2,21.8,0.1,100,2.8,0,602.54,0.06,64,4.356,16.78,1/04/2022,Skip,Under Target
142.134291,-36.74402632,V51,field_map_2022_04_01_000,Timok,115,24.38,1.918,1,210,126.8,On,1/04/2022,0,2,6.923,0,100,0,0,100,6538.1,1.78,26.55,36.52,92.75,24.42,78.8,21.2,0.1,100,2.8,0,611.45,0.061,64,4.293,16.84,1/04/2022,Skip,Under Target
142.1342893,-36.74404538,V51,field_map_2022_04_01_000,Timok,116,24.38,1.87,1,215,126.7,On,1/04/2022,0,2,6.893,0,100,0,0,100,6864.9,1.795,26.7,46.75,90.35,24.22,79.4,20.6,0.1,100,2.8,0,621.79,0.062,64,4.221,16.41,1/04/2022,Skip,Under Target
142.1342855,-36.74406409,V51,field_map_2022_04_01_000,Timok,117,24.38,1.868,1,220,126.8,On,1/04/2022,0,2,6.808,0,100,0,0,100,6867.7,1.735,23.1,61.05,86.97,24.25,80.9,19.1,0.1,100,2.9,0,634.74,0.063,64,4.135,16.4,1/04/2022,Skip,Under Target
142.1342832,-36.74408544,V51,field_map_2022_04_01_000,Timok,118,24.38,1.865,1,227,126.8,On,1/04/2022,0,2,6.766,0,100,0,0,100,6715.4,1.64,24.48,76.17,86.38,24.03,81.2,18.8,0.1,100,2.9,0,635.12,0.064,64,4.133,16.37,1/04/2022,Skip,Under Target
142.1342709,-36.74409957,V51,field_map_2022_04_01_000,Timok,119,24.38,1.864,1,229,126.8,On,1/04/2022,0,2,6.721,0,100,0,0,100,6516.2,1.7,29.2,87,87.22,23.61,80.2,19.8,0.1,100,2.8,0,618.66,0.062,64,4.242,16.36,1/04/2022,Skip,Under Target
142.1342566,-36.74411207,V51,field_map_2022_04_01_000,Timok,120,24.38,1.877,1,230,126.8,On,1/04/2022,0,2,6.748,0,100,0,0,100,6391.4,1.815,32.1,80.88,89.33,23.44,80.6,19.4,0.1,100,2.8,0,612.15,0.061,64,4.288,16.47,1/04/2022,Skip,Under Target
142.1342403,-36.74412257,V51,field_map_2022_04_01_000,Timok,121,24.38,1.862,1,230,126.8,On,1/04/2022,0,2,6.725,0,100,0,0,100,6244.3,1.905,33.9,87.97,87.92,23.04,82.6,17.4,0.1,100,2.9,0,620.79,0.062,64,4.228,16.35,1/04/2022,Skip,Under Target
142.1342296,-36.74413852,V51,field_map_2022_04_01_000,Timok,122,24.38,1.84,1,234,126.8,On,1/04/2022,0,2,6.709,0,100,0,0,100,5989.2,1.965,34.15,91.17,89.35,23,81,19,0.1,100,2.8,0,595,0.06,64,4.411,16.15,1/04/2022,Skip,Under Target
142.1342196,-36.74415632,V51,field_map_2022_04_01_000,Timok,123,24.38,1.839,1,240,126.8,On,1/04/2022,0,2,6.666,0,100,0,0,100,5737.4,2.025,34.1,84.8,90.95,23.01,83.9,16.1,0.1,100,2.7,0,616.2,0.062,64,4.259,16.15,1/04/2022,Skip,Under Target
142.1342108,-36.74418,V51,field_map_2022_04_01_000,Timok,124,24.38,1.844,1,250,126.8,On,1/04/2022,0,2,6.661,0,100,0,0,100,5618.4,1.985,33.17,91.15,88.17,22.9,82.8,17.2,0.1,100,2.7,0,598.73,0.06,64,4.384,16.19,1/04/2022,Skip,Under Target
142.1341964,-36.74420036,V51,field_map_2022_04_01_000,Timok,125,24.38,1.858,1,259,126.8,On,1/04/2022,0,2,6.663,0,100,0,0,100,5696.5,1.925,33.8,96.08,86.58,23.04,83.7,16.3,0.1,100,2.7,0,596.45,0.06,64,4.4,16.31,1/04/2022,Skip,Under Target
142.134178,-36.74421889,V51,field_map_2022_04_01_000,Timok,126,24.38,1.879,1,268,126.8,On,1/04/2022,0,2,6.701,0,100,0,0,100,5752.8,2.045,34.02,93.9,88.67,23.13,82.4,17.6,0.1,100,2.7,0,585.54,0.059,64,4.483,16.5,1/04/2022,Skip,Under Target
142.1341571,-36.74422832,V51,field_map_2022_04_01_000,Timok,127,24.38,1.856,1,273,126.8,On,1/04/2022,0,2,6.733,0,100,0,0,100,5805.2,2.17,33.2,95.9,89.7,23.01,82.8,17.2,0.1,100,2.7,0,590.03,0.059,64,4.448,16.29,1/04/2022,Skip,Under Target
142.1341355,-36.74423422,V51,field_map_2022_04_01_000,Timok,128,24.38,1.864,1,277,126.9,On,1/04/2022,0,2,6.733,0,100,0,0,100,5867.2,2.245,32.73,94.85,86.1,23.1,81.6,18.4,0.1,100,2.7,0,583.17,0.058,64,4.501,16.36,1/04/2022,Skip,Under Target
142.1341137,-36.74423854,V51,field_map_2022_04_01_000,Timok,129,24.38,1.844,1,281,126.9,On,1/04/2022,0,2,6.708,0,100,0,0,100,5945.9,2.28,32.73,96.13,88.67,23.29,80.3,19.7,0.1,100,2.6,0,575.79,0.058,64,4.558,16.19,1/04/2022,Skip,Under Target
142.1340889,-36.74424872,V51,field_map_2022_04_01_000,Timok,130,24.38,1.856,1,289,126.9,On,1/04/2022,0,2,6.684,0,100,0,0,100,5854.9,2.255,31.82,97.55,88.88,23.53,76.8,23.2,0.1,100,2.8,0,552.29,0.055,64,4.752,16.29,1/04/2022,Skip,Under Target
142.1340646,-36.74425264,V51,field_map_2022_04_01_000,Timok,131,24.38,1.854,1,295,126.9,On,1/04/2022,0,2,6.676,0,100,0,0,100,5729.9,2.205,32.08,92.08,88.63,23.47,77.6,22.4,0.1,100,2.8,0,552.64,0.055,64,4.749,16.27,1/04/2022,Skip,Under Target
142.1340387,-36.74425609,V51,field_map_2022_04_01_000,Timok,132,24.38,1.853,1,302,126.9,On,1/04/2022,0,2,6.687,0,100,0,0,100,5674.9,2.23,30.9,95.58,87.83,23.53,77.7,22.3,0.1,100,2.7,0,547.39,0.055,64,4.795,16.26,1/04/2022,Skip,Under Target
142.1340126,-36.7442569,V51,field_map_2022_04_01_000,Timok,133,24.38,1.852,1,309,126.9,On,1/04/2022,0,2,6.682,0,100,0,0,100,5635.3,2.365,31.82,97.5,87.33,23.25,81.2,18.8,0.1,100,2.9,0,573.87,0.057,64,4.574,16.26,1/04/2022,Skip,Under Target
142.1339864,-36.74425527,V51,field_map_2022_04_01_000,Timok,134,24.38,1.855,1,316,126.9,On,1/04/2022,0,2,6.7,0,100,0,0,100,5618.6,2.44,32.27,95.7,90.13,23.07,81.7,18.3,0.1,100,2.9,0,574.03,0.057,64,4.572,16.28,1/04/2022,Skip,Under Target
142.1339624,-36.74424986,V51,field_map_2022_04_01_000,Timok,135,24.38,1.865,1,322,126.9,On,1/04/2022,0,2,6.701,0,100,0,0,100,5599.8,2.36,32.73,96.47,88.45,23.49,83.5,16.5,0.1,100,2.7,0,586.9,0.059,64,4.472,16.37,1/04/2022,Skip,Under Target
142.1339374,-36.74424361,V51,field_map_2022_04_01_000,Timok,136,24.38,1.842,1,329,126.9,On,1/04/2022,0,2,6.706,0,100,0,0,100,5525,2.395,31.35,94.45,89.4,23.64,84.3,15.7,0.1,100,2.7,0,592.95,0.059,64,4.426,16.17,1/04/2022,Skip,Under Target
142.1339134,-36.74423492,V51,field_map_2022_04_01_000,Timok,137,24.38,1.854,1,336,126.9,On,1/04/2022,0,2,6.688,0,100,0,0,100,5435.2,2.315,32.27,96.05,84.83,23.74,83.2,16.8,0.1,100,2.7,0,584.56,0.058,64,4.49,16.27,1/04/2022,Skip,Under Target
142.1338915,-36.74422389,V51,field_map_2022_04_01_000,Timok,138,24.38,1.848,1,343,126.9,On,1/04/2022,0,2,6.687,0,100,0,0,100,5513.4,2.215,32.67,88,85,23.82,82.5,17.5,0.1,100,2.7,0,584.17,0.058,64,4.493,16.22,1/04/2022,Skip,Under Target
142.1338668,-36.74421119,V51,field_map_2022_04_01_000,Timok,139,24.38,1.872,1,352,126.9,On,1/04/2022,0,2,6.688,0,100,0,0,100,5565.9,2.255,31.95,69.7,89.03,24.04,81.5,18.5,0.1,100,3,0,578.37,0.058,64,4.538,16.44,1/04/2022,Skip,Under Target
142.1338484,-36.74419564,V51,field_map_2022_04_01_000,Timok,140,24.38,1.856,1,359,126.9,On,1/04/2022,0,2,6.706,0,100,0,0,100,5638.3,2.215,32.5,91.2,86.85,23.36,81.2,18.8,0.1,100,3,0,577.54,0.058,64,4.545,16.29,1/04/2022,Skip,Under Target
142.1338376,-36.74417867,V51,field_map_2022_04_01_000,Timok,141,24.38,1.867,1,4,126.9,On,1/04/2022,0,2,6.717,0,100,0,0,100,5708.5,2.27,32.85,90.92,90.67,23.26,80.8,19.2,0.1,100,3,0,578.36,0.058,64,4.538,16.39,1/04/2022,Skip,Under Target
142.1338244,-36.74416044,V51,field_map_2022_04_01_000,Timok,142,24.38,1.867,1,11,126.9,On,1/04/2022,0,2,6.721,0,100,0,0,100,5741.4,2.265,32.2,89.55,89.75,23.14,80.9,19.1,0.1,100,3,0,578.07,0.058,64,4.54,16.39,1/04/2022,Skip,Under Target
142.1338154,-36.74414139,V51,field_map_2022_04_01_000,Timok,143,24.38,1.864,1,17,126.9,On,1/04/2022,0,2,6.732,0,100,0,0,100,5705.1,2.26,32.33,96.47,88.72,22.81,80.7,19.3,0.1,100,3,0,577.01,0.058,64,4.549,16.37,1/04/2022,Skip,Under Target
142.1338142,-36.74412334,V51,field_map_2022_04_01_000,Timok,144,24.38,1.868,1,21,126.9,On,1/04/2022,0,2,6.733,0,100,0,0,100,5642.5,2.25,31.6,88.42,86.58,22.97,79.9,20.1,0.1,100,2.9,0,570.05,0.057,64,4.604,16.4,1/04/2022,Skip,Under Target
142.13381,-36.7441036,V51,field_map_2022_04_01_000,Timok,145,24.38,1.859,1,27,126.9,On,1/04/2022,0,2,6.738,0,100,0,0,100,5623.1,2.22,30.73,88.88,85.08,23.28,81,19,0.1,100,3,0,572.16,0.057,64,4.587,16.32,1/04/2022,Skip,Under Target
142.1338084,-36.74408368,V51,field_map_2022_04_01_000,Timok,146,24.38,1.856,1,33,126.9,On,1/04/2022,0,2,6.711,0,100,0,0,100,5475.3,2.13,31.43,89.28,85.53,23.18,81.2,18.8,0.1,100,3,0,568.86,0.057,64,4.614,16.29,1/04/2022,Skip,Under Target
142.1338096,-36.74406365,V51,field_map_2022_04_01_000,Timok,147,24.38,1.869,1,39,126.8,On,1/04/2022,0,2,6.705,0,100,0,0,100,5299.9,2.215,31.23,94.97,87.2,23.5,81.3,18.7,0.1,100,3,0,563.55,0.056,64,4.657,16.4,1/04/2022,Skip,Under Target
142.1338146,-36.74404507,V51,field_map_2022_04_01_000,Timok,148,24.38,1.85,1,44,126.8,On,1/04/2022,0,2,6.701,0,100,0,0,100,5161.2,2.435,30.03,96.67,86.65,23.14,81.5,18.5,0.1,100,3,0,556.98,0.056,64,4.712,16.24,1/04/2022,Skip,Under Target
142.1338231,-36.74402791,V51,field_map_2022_04_01_000,Timok,149,24.38,1.871,1,48,126.8,On,1/04/2022,0,2,6.73,0,100,0,0,100,5105.1,2.425,28.8,94.5,89.03,23.43,79.5,20.5,0.1,100,2.9,0,538.07,0.054,64,4.878,16.42,1/04/2022,Skip,Under Target
142.1338334,-36.74401195,V51,field_map_2022_04_01_000,Timok,150,24.38,1.853,1,52,126.8,On,1/04/2022,0,2,6.714,0,100,0,0,100,5032.8,2.245,27.82,95.1,87.45,23.64,81.9,18.1,0.1,100,3,0,543.41,0.054,64,4.83,16.26,1/04/2022,Skip,Under Target
142.1338401,-36.74399008,V51,field_map_2022_04_01_000,Timok,151,24.38,1.859,1,60,126.8,On,1/04/2022,0,2,6.716,0,100,0,0,100,5051.1,2.17,31.08,96.13,87.67,23.21,81.1,18.9,0.1,100,2.9,0,533.34,0.053,64,4.921,16.32,1/04/2022,Skip,Under Target
142.1338532,-36.74397434,V51,field_map_2022_04_01_000,Timok,152,24.38,1.852,1,65,126.8,On,1/04/2022,0,2,6.692,0,100,0,0,100,5085.7,2.18,32.52,94.65,89.53,23.17,82.3,17.7,0.1,100,3,0,534.24,0.053,64,4.913,16.25,1/04/2022,Skip,Under Target
142.1338673,-36.74395802,V51,field_map_2022_04_01_000,Timok,153,24.38,1.853,1,71,126.8,On,1/04/2022,0,2,6.695,0,100,0,0,100,5121.3,2.26,30.9,96.22,85.55,23.22,81.3,18.7,0.1,100,2.9,0,523.5,0.052,64,5.014,16.26,1/04/2022,Skip,Under Target
142.1338829,-36.74394111,V51,field_map_2022_04_01_000,Timok,154,24.38,1.85,1,78,126.8,On,1/04/2022,0,2,6.672,0,100,0,0,100,5127.2,2.31,31.73,96.28,85.25,23.4,82.3,17.7,0.1,100,3,0,526.22,0.053,64,4.988,16.24,1/04/2022,Skip,Under Target
142.1339007,-36.74392392,V51,field_map_2022_04_01_000,Timok,155,24.38,1.844,1,86,126.8,On,1/04/2022,0,2,6.672,0,100,0,0,100,5108.1,2.295,31.2,96.42,87.42,23.49,81.3,18.7,0.1,100,2.9,0,518.01,0.052,64,5.067,16.19,1/04/2022,Skip,Under Target
142.133921,-36.74391449,V51,field_map_2022_04_01_000,Timok,156,24.38,1.847,1,91,126.8,On,1/04/2022,0,2,6.658,0,100,0,0,100,5071.5,2.135,31.57,97.08,89.7,23.61,80,20,0.1,100,2.9,0,510.24,0.051,64,5.144,16.22,1/04/2022,Skip,Under Target
142.1339434,-36.74390111,V51,field_map_2022_04_01_000,Timok,157,24.38,1.864,1,99,126.8,On,1/04/2022,0,2,6.677,0,100,0,0,100,5160.8,1.955,31.82,95,90.8,23.92,79.1,20.9,0.1,100,2.8,0,503.19,0.05,64,5.216,16.36,1/04/2022,Skip,Under Target
142.1339662,-36.74389374,V51,field_map_2022_04_01_000,Timok,158,24.38,1.832,1,105,126.8,On,1/04/2022,0,2,6.674,0,100,0,0,100,5295,1.93,32.45,96.42,89.38,24.17,81.4,18.6,0.1,100,2.6,0,517.49,0.052,64,5.072,16.08,1/04/2022,Skip,Under Target
142.1339903,-36.74388812,V51,field_map_2022_04_01_000,Timok,159,24.38,1.852,1,111,126.8,On,1/04/2022,0,2,6.679,0,100,0,0,100,5336.2,1.92,33.45,97.1,85.72,24.19,78.7,21.3,0.1,100,2.8,0,499.96,0.05,64,5.25,16.25,1/04/2022,Skip,Under Target
142.134014,-36.74388626,V51,field_map_2022_04_01_000,Timok,160,24.38,1.854,1,116,126.8,On,1/04/2022,0,2,6.671,0,100,0,0,100,5358.4,2.07,31.75,97.3,90.65,24.35,81.8,18.2,0.1,100,3,0,519.37,0.052,64,5.054,16.27,1/04/2022,Skip,Under Target
142.1340366,-36.74388772,V51,field_map_2022_04_01_000,Timok,161,24.38,1.861,1,120,126.9,On,1/04/2022,0,2,6.674,0,100,0,0,100,5435.2,2.025,32.2,97.55,92.03,24.42,81.6,18.4,0.1,100,3,0,520.44,0.052,64,5.043,16.33,1/04/2022,Skip,Under Target
142.1340617,-36.74388722,V51,field_map_2022_04_01_000,Timok,162,24.38,1.849,1,126,126.9,On,1/04/2022,0,2,6.7,0,100,0,0,100,5611.9,2.01,31.32,97.22,91.85,24.53,80.9,19.1,0.1,100,2.9,0,517.01,0.052,64,5.077,16.23,1/04/2022,Skip,Under Target
142.134085,-36.74389047,V51,field_map_2022_04_01_000,Timok,163,24.38,1.855,1,131,126.8,On,1/04/2022,0,2,6.687,0,100,0,0,100,5726.6,1.965,32.42,98.15,91.33,24.38,80.1,19.9,0.1,100,2.9,0,514.71,0.051,64,5.099,16.28,1/04/2022,Skip,Under Target
142.1341097,-36.74389388,V51,field_map_2022_04_01_000,Timok,164,24.38,1.855,1,137,126.8,On,1/04/2022,0,2,6.698,0,100,0,0,100,5750.7,1.92,33.1,97.2,89.92,24.42,82,18,0.1,100,3,0,530.19,0.053,64,4.95,16.28,1/04/2022,Skip,Under Target
142.1341319,-36.74390064,V51,field_map_2022_04_01_000,Timok,165,24.38,1.861,1,142,126.8,On,1/04/2022,0,2,6.682,0,100,0,0,100,5682.4,1.97,33.73,95.72,86.33,23.94,81.8,18.2,0.1,100,3,0,530.96,0.053,64,4.943,16.34,1/04/2022,Skip,Under Target
142.1341532,-36.74390892,V51,field_map_2022_04_01_000,Timok,166,24.38,1.858,1,147,126.8,On,1/04/2022,0,2,6.703,0,100,0,0,100,5490.1,1.98,32.1,95.35,87.45,23.75,81.9,18.1,0.1,100,3,0,529.56,0.053,64,4.956,16.31,1/04/2022,Skip,Under Target
142.1341755,-36.7439179,V51,field_map_2022_04_01_000,Timok,167,24.38,1.865,1,153,126.8,On,1/04/2022,0,2,6.705,0,100,0,0,100,5525.8,2.1,32.58,95.13,86.95,23.71,82.1,17.9,0.1,100,3,0,528.71,0.053,64,4.964,16.37,1/04/2022,Skip,Under Target
142.1341987,-36.74392802,V51,field_map_2022_04_01_000,Timok,168,24.38,1.864,1,160,126.8,On,1/04/2022,0,2,6.729,0,100,0,0,100,5637.3,2.095,32.85,94.65,87.78,23.67,81.5,18.5,0.1,100,2.9,0,520.22,0.052,64,5.045,16.37,1/04/2022,Skip,Under Target
142.1342178,-36.74394072,V51,field_map_2022_04_01_000,Timok,169,24.38,1.859,1,166,126.7,On,1/04/2022,0,2,6.724,0,100,0,0,100,5721,2.03,31.98,94.4,87.95,24.35,81.6,18.4,0.1,100,2.6,0,521.81,0.052,64,5.03,16.32,1/04/2022,Skip,Under Target
142.1342354,-36.74395491,V51,field_map_2022_04_01_000,Timok,170,24.38,1.854,1,172,126.7,On,1/04/2022,0,2,6.713,0,100,0,0,100,5680.2,2.035,32.13,95.13,87.78,24.49,82.8,17.2,0.1,100,2.7,0,524.67,0.052,64,5.003,16.28,1/04/2022,Skip,Under Target
142.1342509,-36.74397061,V51,field_map_2022_04_01_000,Timok,171,24.38,1.867,1,178,126.7,On,1/04/2022,0,2,6.7,0,100,0,0,100,5626.8,1.965,32.23,95.13,90,24.58,82.9,17.1,0.1,100,2.7,0,519.05,0.052,64,5.057,16.39,1/04/2022,Skip,Under Target
142.1342644,-36.74398743,V51,field_map_2022_04_01_000,Timok,172,24.38,1.856,1,184,126.8,On,1/04/2022,0,2,6.711,0,100,0,0,100,5621.3,1.99,32.02,95.7,88.63,24.35,81.2,18.8,0.1,100,2.9,0,503.78,0.05,64,5.21,16.29,1/04/2022,Skip,Under Target
